source,name,formula,class,collapsed_spectra_count
RRUFF,Kornerupine,"(Mg,Fe^2+^,Al,[box])10(Si,Al,B)5O21(OH,F)2",Silicates,38
RRUFF,Korobitsynite,"(Na,[box])4Ti2(Si4O12)(O,OH)2·4H2O",Silicates,8
RRUFF,Kosmochlor,NaCr^3+^Si2O6,Silicates,6
RRUFF,Kosnarite,KZr2(PO4)3,Phosphates,6
RRUFF,Kostovite,AuCuTe4,Other classes,7
RRUFF,Kotoite,Mg3(BO3)2,Borates,6
RRUFF,Kottigite,Zn3(AsO4)2·8H2O,Arsenates,12
RRUFF,Kovdorskite,Mg2(PO4)(OH)·3H2O,Phosphates,14
RRUFF,Kozoite-(La),La(CO3)(OH),Carbonates,6
RRUFF,Kozoite-(Nd),Nd(CO3)(OH),Carbonates,6
RRUFF,Kraisslite,"Zn3(Mn,Mg)25(Fe^3+^,Al)(As^3+^O3)2[(Si,As^5+^)O4]10(OH)16",Silicates,6
RRUFF,Krasnoite,Ca3Al7.7Si3P4O22.9(OH)13.3F2·8H2O,Silicates,8
RRUFF,Krasnovite,"Ba(Al,Mg)(PO4,CO3)(OH)2·H2O",Carbonates,8
RRUFF,Krausite,KFe^3+^(SO4)2·H2O,Sulfates,6
RRUFF,Krauskopfite,BaSi2O5·3H2O,Silicates,8
RRUFF,Krautite,Mn(AsO3OH)·H2O,Sulfates,6
RRUFF,Krennerite,Au3AgTe8,Other classes,8
RRUFF,Krinovite,Na4[Mg8Cr^3+^4]O4[Si12O36],Silicates,4
RRUFF,Kristiansenite,Ca4Sc2Sn2(Si2O7)2(Si2O6OH)2,Silicates,8
RRUFF,Krohnkite,Na2Cu(SO4)2·2H2O,Sulfates,16
RRUFF,Krupkaite,PbCuBi3S6,Sulfides,19
RRUFF,Krutaite,CuSe2,Other classes,6
RRUFF,Kryzhanovskite,"(Fe^3+^,Mn^2+^)3(PO4)2(OH,H2O)3",Phosphates,18
RRUFF,Ktenasite,ZnCu4(SO4)2(OH)6·6H2O,Sulfates,14
RRUFF,Kukharenkoite-(Ce),Ba2Ce(CO3)3F,Carbonates,5
RRUFF,Kuksite,Pb3Zn3TeO6(PO4)2,Phosphates,8
RRUFF,Kulanite,BaFe^2+^2Al2(PO4)3(OH)3,Phosphates,8
RRUFF,Kunatite,CuFe^3+^2(PO4)2(OH)2·4H2O,Phosphates,8
RRUFF,Kupletskite,K2NaMn^2+^7Ti2(Si4O12)2O2(OH)4F,Silicates,6
RRUFF,Kupletskite-(Cs),Cs2NaMn^2+^7Ti2(Si4O12)2O2(OH)4F,Silicates,5
RRUFF,Kurchatovite,CaMgB2O5,Oxides / hydroxides,6
RRUFF,Kurnakovite,MgB3O3(OH)5·5H2O,Oxides / hydroxides,66
RRUFF,Kusachiite,Cu^2+^Bi^3+^2O4,Oxides / hydroxides,3
RRUFF,Kushiroite,CaAlAlSiO6,Silicates,6
RRUFF,Kutnohorite,CaMn^2+^(CO3)2,Carbonates,22
RRUFF,Kuzmenkoite-Mn,K2MnTi4(Si4O12)2(OH)4·5-6H2O,Silicates,8
RRUFF,Kyanite,Al2OSiO4,Silicates,124
RRUFF,Laachite,"(Ca,Mn)2Zr2Nb2TiFeO14",Oxides / hydroxides,6
RRUFF,Labuntsovite-Mg,Na4K4Mg2Ti8O4(Si4O12)4(OH)4·10-12H2O,Silicates,5
RRUFF,Labuntsovite-Mn,Na4K4Mn^2+^2Ti8O4(Si4O12)4(OH)4·10-12H2O,Silicates,6
RRUFF,Laihunite,"(Fe^3+^,Fe^2+^,[box])2(SiO4)",Silicates,6
RRUFF,Lammerite,Cu3(AsO4)2,Arsenates,13
RRUFF,Lamprophyllite,(SrNa)Ti2Na3Ti(Si2O7)2O2(OH)2,Silicates,18
RRUFF,Lanarkite,Pb2O(SO4),Sulfates,8
RRUFF,Langbanite,Mn^2+^4Mn^3+^9Sb^5+^O16(SiO4)2,Silicates,14
RRUFF,Langbeinite,K2Mg2(SO4)3,Sulfates,6
RRUFF,Langite,Cu4(SO4)(OH)6·2H2O,Sulfates,22
RRUFF,Lannonite,HCa4Mg2Al4(SO4)8F9·32H2O,Sulfates,8
RRUFF,Lanthanite-(Nd),Nd2(CO3)3·8H2O,Carbonates,17
RRUFF,Larderellite,(NH4)B5O7(OH)2·H2O,Oxides / hydroxides,6
RRUFF,Larisaite,Na(H3O)(UO2)3(Se^4+^O3)2O2·4H2O,Oxides / hydroxides,6
RRUFF,Larnite,Ca2(SiO4),Silicates,6
RRUFF,Lasalite,Na2Mg2V10O28·20H2O,Oxides / hydroxides,6
RRUFF,Laueite,Mn^2+^Fe^3+^2(PO4)2(OH)2·8H2O,Phosphates,6
RRUFF,Laumontite,CaAl2Si4O12·4H2O,Silicates,46
RRUFF,Laurelite,Pb7F12Cl2,Halides,12
RRUFF,Laurionite,PbCl(OH),Oxides / hydroxides,12
RRUFF,Laurite,RuS2,Sulfides,8
RRUFF,Lausenite,Fe^3+^2(SO4)3·5H2O,Sulfates,6
RRUFF,Lavendulan,NaCaCu5(AsO4)4Cl·5H2O,Arsenates,15
RRUFF,Lavenite,"(Na,Ca)4(Mn^2+^,Fe^2+^)2(Zr,Ti,Nb)2(Si2O7)2(O,F)4",Silicates,7
RRUFF,Laverovite,K2NaMn7Zr2(Si4O12)2O2(OH)4F,Silicates,58
RRUFF,Lavinskyite,K(LiCu)Cu6(Si4O11)2(OH)4,Silicates,14
RRUFF,Lawsonite,CaAl2(Si2O7)(OH)2·H2O,Silicates,32
RRUFF,Lazaraskeite,Cu(C2H3O3)2,Oxides / hydroxides,12
RRUFF,Lazulite,MgAl2(PO4)2(OH)2,Phosphates,116
RRUFF,Lead,Pb,Other classes,11
RRUFF,Leadhillite,Pb4(SO4)(CO3)2(OH)2,Carbonates,15
RRUFF,Lecoqite-(Y),Na3Y(CO3)3·6H2O,Carbonates,2
RRUFF,Leesite,K(H2O)2[(UO2)4O2(OH)5]·3H2O,Oxides / hydroxides,6
RRUFF,Lefontite,Fe2Al2Be(PO4)2(OH)6,Phosphates,18
RRUFF,Legrandite,Zn2(AsO4)(OH)·H2O,Arsenates,40
RRUFF,Leifite,"Na7Be2(Si15Al3)O39(F,OH)2",Silicates,6
RRUFF,Leightonite,K2Ca2Cu(SO4)4·2H2O,Sulfates,8
RRUFF,Leiteite,ZnAs^3+^2O4,Oxides / hydroxides,8
RRUFF,Lemmleinite-Ba,"Na4K4Ba2+xTi8(Si4O12)4(OH,O)8·8H2O",Silicates,12
RRUFF,Lemoynite,Na2CaZr2Si10O26·5-6H2O,Silicates,8
RRUFF,Leningradite,PbCu3(VO4)2Cl2,Vanadates,8
RRUFF,Lenoblite,V^4+^2O4·2H2O,Oxides / hydroxides,8
RRUFF,Lepidocrocite,Fe^3+^O(OH),Oxides / hydroxides,8
RRUFF,Leucite,K(AlSi2O6),Silicates,46
RRUFF,Leucophanite,NaCaBeSi2O6F,Silicates,48
RRUFF,Leucophoenicite,Mn^2+^7(SiO4)3(OH)2,Silicates,12
RRUFF,Leucophosphite,KFe^3+^2(PO4)2(OH)·2H2O,Phosphates,14
RRUFF,Leucosphenite,Na4BaTi2B2Si10O30,Silicates,6
RRUFF,Levyne-Ca,Ca3(Si12Al6)O36·18H2O,Silicates,12
RRUFF,Levyne-Na,Na6(Si12Al6)O36·18H2O,Silicates,24
RRUFF,Leybovite-K,KCuNa(MgFe^3+^)(AsO4)3,Arsenates,3
RRUFF,Lianbinite,(NH4)(C2H3O3)(C2H4O3),Oxides / hydroxides,6
RRUFF,Liangjunite,K2(Mo2O5)(SO4)2·3H2O,Sulfates,6
RRUFF,Libbyite,(NH4)2(Na2[box])[(UO2)2(SO4)3(H2O)]2·7H2O,Sulfates,2
RRUFF,Libethenite,Cu2(PO4)(OH),Phosphates,16
RRUFF,Libyan Desert glass,?,Unknown formula,6
RRUFF,Liebenbergite,Ni2(SiO4),Silicates,14
RRUFF,Liebigite,Ca2(UO2)(CO3)3·11H2O,Carbonates,8
RRUFF,Likasite,Cu3(NO3)(OH)5·2H2O,Nitrates,13
RRUFF,Lileyite,Ba2Ti2Na(NaFe^2+^)Mg(Si2O7)2O2F2,Silicates,6
RRUFF,Lillianite,Pb3-2xAgxBi2+xS6,Sulfides,6
RRUFF,Linarite,CuPb(SO4)(OH)2,Sulfates,19
RRUFF,Lindgrenite,Cu3(Mo^6+^O4)2(OH)2,Oxides / hydroxides,21
RRUFF,Linekite,K2Ca3[(UO2)(CO3)3]2·8H2O,Carbonates,6
RRUFF,Liottite,Na16Ca8Si18Al18O72(SO4)5Cl4,Silicates,8
RRUFF,Lipuite,KNa8Mn^3+^5Mg0.5[Si12O30(OH)4](PO4)O2(OH)2·4H2O,Silicates,6
RRUFF,Liroconite,Cu2Al(AsO4)(OH)4·4H2O,Arsenates,8
RRUFF,Liskeardite,"(Al,Fe)32(AsO4)18(OH)42(H2O)22·52H2O",Arsenates,7
RRUFF,Litharge,PbO,Oxides / hydroxides,6
RRUFF,Lithiomarsturite,LiCaMn^2+^3Si5O14(OH),Silicates,6
RRUFF,Lithiophilite,LiMn^2+^(PO4),Phosphates,12
RRUFF,Lithiophorite,"(Al,Li)(Mn^4+^,Mn^3+^)O2(OH)2",Oxides / hydroxides,6
RRUFF,Lithiophosphate,Li3(PO4),Phosphates,6
RRUFF,Lithiotantite,LiTa3O8,Oxides / hydroxides,6
RRUFF,Litidionite,KNaCuSi4O10,Silicates,6
RRUFF,Liudongshengite,Zn4Cr2(OH)12(CO3)·3H2O,Carbonates,4
RRUFF,Livingstonite,HgSb4S6(S)2,Sulfides,30
RRUFF,Lizardite,Mg3Si2O5(OH)4,Silicates,6
RRUFF,Lobanovite,K2Na(Fe^2+^4Mg2Na)Ti2(Si4O12)2O2(OH)4,Silicates,8
RRUFF,Lokkaite-(Y),CaY4(CO3)7·9H2O,Carbonates,6
RRUFF,Lollingite,FeAs2,Other classes,22
RRUFF,Lombardoite,Ba2Mn^3+^(AsO4)2(OH),Arsenates,2
RRUFF,Lomonosovite,Na6Na2Ti2Na2Ti2(Si2O7)2(PO4)2O4,Silicates,8
RRUFF,Loomisite,Ba[Be2P2O8]·H2O,Oxides / hydroxides,6
RRUFF,Loparite,(Na0.5REE0.5)TiO3,Oxides / hydroxides,4
RRUFF,Lopezite,K2Cr2O7,Oxides / hydroxides,6
RRUFF,Lorandite,TlAsS2,Sulfides,12
RRUFF,Lorenzenite,Na2Ti2O3(Si2O6),Silicates,14
RRUFF,Lotharmeyerite,CaZn2(AsO4)2·2H2O,Arsenates,6
RRUFF,Lourenswalsite,"(K,Ba)2Ti4(Si,Al)6O14(OH)12",Silicates,6
RRUFF,Lovozerite,Na3CaZrSi6O15(OH)3,Silicates,14
RRUFF,Luanheite,Ag3Hg,Other classes,4
RRUFF,Ludjibaite,Cu5(PO4)2(OH)4,Phosphates,6
RRUFF,Ludlamite,Fe^2+^3(PO4)2·4H2O,Phosphates,55
RRUFF,Ludlockite,PbFe^3+^4As^3+^10O22,Oxides / hydroxides,6
RRUFF,Ludwigite,Mg2Fe^3+^O2(BO3),Borates,12
RRUFF,Lueshite,NaNbO3,Borates,8
RRUFF,Luetheite,CuAl(AsO4)(OH)2,Arsenates,8
RRUFF,Lulzacite,Sr2Fe^2+^3Al4(PO4)4(OH)10,Phosphates,6
RRUFF,Lussierite,Na10[(UO2)(SO4)4](SO4)2(H2O)3,Sulfates,3
RRUFF,Luzonite,Cu3AsS4,Sulfides,12
RRUFF,Macdonaldite,BaCa4Si16O36(OH)2·10H2O,Silicates,8
RRUFF,Macfallite,Ca2Mn^3+^3(SiO4)(Si2O7)(OH)3,Silicates,6
RRUFF,Mackayite,Fe^3+^Te^4+^2O5(OH),Oxides / hydroxides,6
RRUFF,Mackinawite,FeS,Sulfides,9
RRUFF,Macquartite,Cu2Pb7(CrO4)4(SiO4)2(OH)2,Silicates,6
RRUFF,Macraeite,K(H2O)Mn2(Fe2Ti)(PO4)4[O(OH)](H2O)10·4H2O,Phosphates,4
RRUFF,Magadiite,Na2Si14O28(OH)2·8H2O,Silicates,6
RRUFF,Maghemite,(Fe^3+^0.67[box]0.33)Fe^3+^2O4,Oxides / hydroxides,6
RRUFF,Magnesio-fluoro-arfvedsonite,NaNa2(Mg4Fe^3+^)Si8O22F2,Silicates,8
RRUFF,Magnesio-fluoro-hastingsite,NaCa2(Mg4Fe^3+^)(Si6Al2)O22F2,Silicates,18
RRUFF,Magnesio-foitite,[box](Mg2Al)Al6(Si6O18)(BO3)3(OH)3(OH),Silicates,1
RRUFF,Magnesio-hastingsite,NaCa2(Mg4Fe^3+^)(Si6Al2)O22(OH)2,Silicates,83
RRUFF,Magnesio-riebeckite,[box]Na2(Mg3Fe^3+^2)Si8O22(OH)2,Silicates,12
RRUFF,Magnesioalterite,Mg2Fe^3+^4(SO4)4(C2O4)2(OH)4·17H2O,Sulfates,6
RRUFF,Magnesioaubertite,MgAl(SO4)2Cl·14H2O,Sulfates,6
RRUFF,Magnesiocarpholite,MgAl2Si2O6(OH)4,Silicates,6
RRUFF,Magnesiochlorophoenicite,"Mg3Zn2(AsO4)(OH,O)6",Arsenates,6
RRUFF,Magnesiochromite,MgCr2O4,Oxides / hydroxides,44
RRUFF,Magnesiocopiapite,MgFe^3+^4(SO4)6(OH)2·20H2O,Sulfates,8
RRUFF,Magnesiocoulsonite,MgV2O4,Oxides / hydroxides,7
RRUFF,Magnesioferrite,MgFe^3+^2O4,Oxides / hydroxides,20
RRUFF,Magnesiofluckite,CaMg(AsO3OH)2(H2O)2,Sulfates,3
RRUFF,Magnesiohulsite,Mg2Fe^3+^O2(BO3),Borates,6
RRUFF,Magnesiotaaffeite-2N2S,Mg3BeAl8O16,Oxides / hydroxides,21
RRUFF,Magnesiotaaffeite-6N3S,Mg2BeAl6O12,Oxides / hydroxides,17
RRUFF,Magnesite,Mg(CO3),Carbonates,73
RRUFF,Magnesium stearate,?,Unknown formula,6
RRUFF,Magnetite,Fe^2+^Fe^3+^2O4,Oxides / hydroxides,62
RRUFF,Magnetoplumbite,PbFe^3+^12O19,Oxides / hydroxides,8
RRUFF,Magnussonite,"Mn^2+^10As^3+^6O18(OH,Cl)2",Oxides / hydroxides,6
RRUFF,Makatite,Na2Si4O8(OH)2·4H2O,Silicates,2
RRUFF,Malachite,Cu2(CO3)(OH)2,Carbonates,10
RRUFF,Malanite,Cu^1+^(Ir^3+^Pt^4+^)S4,Sulfides,7
RRUFF,Malayaite,CaSnO(SiO4),Silicates,18
RRUFF,Malhmoodite,Fe^2+^Zr(PO4)2·4H2O,Phosphates,12
RRUFF,Mammothite,Pb6Cu4AlSb^5+^O2(SO4)2Cl4(OH)16,Sulfates,6
RRUFF,Manaksite,KNaMn^2+^Si4O10,Silicates,6
RRUFF,Manandonite,Li2Al4(Si2AlB)O10(OH)8,Silicates,6
RRUFF,Mandarinoite,Fe^3+^2(Se^4+^O3)3·6H2O,Oxides / hydroxides,6
RRUFF,Manganbabingtonite,Ca2Mn^2+^Fe^3+^Si5O14(OH),Silicates,6
RRUFF,Mangani-obertiite,NaNa2(Mg3Mn^3+^Ti^4+^)Si8O22O2,Silicates,6
RRUFF,Manganilvaite,CaFe^2+^Fe^3+^Mn^2+^(Si2O7)O(OH),Silicates,6
RRUFF,Manganite,Mn^3+^O(OH),Oxides / hydroxides,18
RRUFF,Mangano-ferri-eckermannite,NaNa2(Mn^2+^4Fe^3+^)Si8O22(OH)2,Silicates,6
RRUFF,Mangano-mangani-ungarettiite,NaNa2(Mn^2+^2Mn^3+^3)Si8O22O2,Silicates,5
RRUFF,Manganoeudialyte,"Na14Ca6Mn3Zr3[Si26O72(OH)2](H2O,Cl,O,OH)6",Silicates,6
RRUFF,Manganogrunerite,[box]Mn2Fe^2+^5Si8O22(OH)2,Silicates,6
RRUFF,Manganohornesite,Mn^2+^3(AsO4)2·8H2O,Arsenates,6
RRUFF,Manganoneptunite,KNa2LiMn^2+^2Ti2Si8O24,Silicates,12
RRUFF,Manganoquadratite,AgMnAsS3,Sulfides,8
RRUFF,Manganosite,MnO,Oxides / hydroxides,13
RRUFF,Manganvesuvianite,Ca19Mn^3+^Al10Mg2(SiO4)10(Si2O7)4O(OH)9,Silicates,6
RRUFF,Manitobaite,Na16Mn^2+^25Al8(PO4)30,Phosphates,12
RRUFF,Manjiroite,Na(Mn^4+^7Mn^3+^)O16,Oxides / hydroxides,6
RRUFF,Mannardite,Ba(Ti6V^3+^2)O16,Oxides / hydroxides,13
RRUFF,Mansfieldite,Al(AsO4)·2H2O,Arsenates,12
RRUFF,Mapimite,Zn2Fe^3+^3(AsO4)3(OH)4·10H2O,Arsenates,6
RRUFF,Marcasite,FeS2,Sulfides,6
RRUFF,Marecottite,Mg3O6(UO2)8(SO4)4(OH)2·28H2O,Sulfates,6
RRUFF,Margaritasite,Cs2(UO2)2(VO4)2·H2O,Vanadates,6
RRUFF,Margarite,CaAl2Si2Al2O10(OH)2,Silicates,6
RRUFF,Margarosanite,Ca2PbSi3O9,Silicates,12
RRUFF,Marialite,Na4Al3Si9O24Cl,Silicates,190
RRUFF,Maricite,NaFe^2+^(PO4),Phosphates,6
RRUFF,Maricopaite,"Ca2Pb7(Si36Al12)O99·n(H2O,OH)",Silicates,8
RRUFF,Marinellite,Na42Ca6Al36Si36O144(SO4)8Cl2·6H2O,Silicates,6
RRUFF,Markascherite,Cu3(MoO4)(OH)4,Molybdates,7
RRUFF,Markeyite,Ca9(UO2)4(CO3)13·28H2O,Carbonates,3
RRUFF,Marokite,CaMn^3+^2O4,Oxides / hydroxides,12
RRUFF,Marsaalamite-(Y),Y(MoO4)(OH),Molybdates,3
RRUFF,Marshite,CuI,Halides,6
RRUFF,Marsturite,NaCaMn^2+^3Si5O14(OH),Silicates,18
RRUFF,Marthozite,Cu^2+^(UO2)3(Se^4+^O3)2O2·8H2O,Oxides / hydroxides,8
RRUFF,Mascagnite,(NH4)2(SO4),Sulfates,18
RRUFF,Masutomilite,"KLiAlMn^2+^(Si3Al)O10(F,OH)2",Silicates,6
RRUFF,Matlockite,PbClF,Halides,6
RRUFF,Mattheddleite,Pb5(SiO4)1.5(SO4)1.5Cl,Silicates,8
RRUFF,Matthiasweilite,PbTe^4+^O3,Oxides / hydroxides,3
RRUFF,Mauriziodiniite,(NH4)(As2O3)2I,Oxides / hydroxides,3
RRUFF,Mawbyite,PbFe^3+^2(AsO4)2(OH)2,Arsenates,6
RRUFF,Maxwellite,NaFe^3+^(AsO4)F,Arsenates,6
RRUFF,Mbobomkulite,"(Ni,Cu)Al4(NO3,SO4)2(OH)12·3H2O",Nitrates,6
RRUFF,Mcgillite,Mn^2+^8Si6O15(OH)8Cl2,Silicates,6
RRUFF,Mcgovernite,"Zn3(Mn^2+^,Mg,Fe^3+^,Al)42(As^3+^O3)2(As^5+^O4)4[(Si,As^5+^)O4]8(OH)42",Silicates,6
RRUFF,Mcguinnessite,CuMg(CO3)(OH)2,Carbonates,6
RRUFF,Medaite,Mn^2+^6V^5+^Si5O18(OH),Silicates,6
RRUFF,Meieranite,Na2Sr3MgSi6O17,Silicates,6
RRUFF,Meierite,Ba44Si66Al30O192Cl25(OH)33,Silicates,4
RRUFF,Meionite,Ca4Al6Si6O24(CO3),Silicates,24
RRUFF,Meitnerite,(NH4)(UO2)(SO4)(OH)·2H2O,Sulfates,2
RRUFF,Melanophlogite,C2H17O5·Si46O92,Silicates,12
RRUFF,Melanotekite,Pb2Fe^3+^2O2(Si2O7),Silicates,8
RRUFF,Melanovanadite,"Ca(V^5+^,V^4+^)4O10·5H2O",Oxides / hydroxides,16
RRUFF,Meliphanite,"Ca4(Na,Ca)4Be4AlSi7O24(F,O)4",Silicates,5
RRUFF,Mellite,Al2C6(COO)6·16H2O,Oxides / hydroxides,6
RRUFF,Mendipite,Pb3O2Cl2,Oxides / hydroxides,8
RRUFF,Mendozavilite-NaCu,[Na2(H2O)15Cu(H2O)6][Mo8P2Fe^3+^3O34(OH)3],Oxides / hydroxides,6
RRUFF,Mendozite,NaAl(SO4)2·11H2O,Sulfates,6
RRUFF,Meneghinite,Pb13CuSb7S24,Sulfides,16
RRUFF,Menezesite,Ba3MgZr4Nb12O42·12H2O,Oxides / hydroxides,4
RRUFF,Mercallite,KH(SO4),Sulfates,7
RRUFF,Mercury,Hg,Other classes,6
RRUFF,Merlinoite,K5Ca2(Si23Al9)O64·24H2O,Silicates,6
RRUFF,Merrillite,Ca9NaMg(PO4)7,Phosphates,6
RRUFF,Merwinite,Ca3Mg(SiO4)2,Silicates,6
RRUFF,Mesolite,Na2Ca2(Si9Al6)O30·8H2O,Silicates,62
RRUFF,Meta-autunite,Ca(UO2)2(PO4)2·6H2O,Phosphates,19
RRUFF,Metaborite,HBO2,Oxides / hydroxides,6
RRUFF,Metacinnabar,HgS,Sulfides,6
RRUFF,Metaheinrichite,Ba(UO2)2(AsO4)2·8H2O,Arsenates,6
RRUFF,Metahewettite,CaV^5+^6O16·3H2O,Oxides / hydroxides,6
RRUFF,Metakottigite,"(Zn,Fe^3+^)3(AsO4)2·8(H2O,OH)",Arsenates,6
RRUFF,Metalodevite,Zn(UO2)2(AsO4)2·10H2O,Arsenates,6
RRUFF,Metamunirite,NaV^5+^O3,Oxides / hydroxides,8
RRUFF,Metarauchite,Ni(UO2)2(AsO4)2·8H2O,Arsenates,6
RRUFF,Metarossite,CaV^5+^2O6·2H2O,Oxides / hydroxides,12
RRUFF,Metaschoderite,Al2(PO4)(VO4)·6H2O,Phosphates,8
RRUFF,Metastibnite,Sb2S3,Sulfides,7
RRUFF,Metatorbernite,Cu(UO2)2(PO4)2·8H2O,Phosphates,80
RRUFF,Metauranocircite,Ba(UO2)2(PO4)2·6H2O,Phosphates,8
RRUFF,Metauranocircite II,Ba(UO2)2(PO4)2·6H2O,Phosphates,8
RRUFF,Metauroxite,(UO2)2(C2O4)(OH)2(H2O)2,Oxides / hydroxides,3
RRUFF,Metavariscite,Al(PO4)·2H2O,Phosphates,8
RRUFF,Metavivianite,Fe^2+^Fe^3+^2(PO4)2(OH)2·6H2O,Phosphates,6
RRUFF,Metavoltine,K2Na6Fe^2+^Fe^3+^6O2(SO4)12·18H2O,Sulfates,14
RRUFF,Metazeunerite,Cu(UO2)2(AsO4)2·8H2O,Arsenates,26
RRUFF,Meurigite-K,KFe^3+^8(PO4)6(OH)7·6.5H2O,Phosphates,13
RRUFF,Meyerhofferite,CaB3O3(OH)5·H2O,Oxides / hydroxides,8
RRUFF,Miargyrite,AgSbS2,Sulfides,18
RRUFF,Miassite,Rh17S15,Sulfides,7
RRUFF,Microcline,K(AlSi3O8),Silicates,238
RRUFF,Microlite,"(Ca,Na)2Ta2(O,OH,F)7",Oxides / hydroxides,6
RRUFF,Microsommite,"[(Na,K)6(SO4)][Ca2Cl2][(Si6Al6O24)]",Silicates,6
RRUFF,Miersite,AgI,Halides,12
RRUFF,Miguelromeroite,Mn5(AsO3OH)2(AsO4)2(H2O)4,Arsenates,6
RRUFF,Mikenewite,Mn^2+^(S^4+^O3)·3H2O,Oxides / hydroxides,6
RRUFF,Milarite,KCa2(Be2AlSi12)O30·H2O,Silicates,18
RRUFF,Millerite,NiS,Sulfides,20
RRUFF,Mimetite,Pb5(AsO4)3Cl,Arsenates,86
RRUFF,Mimetite-M,Pb5(AsO4)3Cl,Arsenates,13
RRUFF,Minasgeraisite-(Y),CaBe2Y2Si2O10,Silicates,6
RRUFF,Minasragrite,V^4+^O(SO4)·5H2O,Sulfates,6
RRUFF,Minium,Pb^2+^2Pb^4+^O4,Oxides / hydroxides,12
RRUFF,Minyulite,KAl2(PO4)2F·4H2O,Phosphates,14
RRUFF,Miserite,"K1.5-x(Ca,Y,REE)5[Si6O15][Si2O7](OH,F)2·yH2O",Silicates,13
RRUFF,Mitridatite,Ca2Fe^3+^3O2(PO4)3·3H2O,Phosphates,6
RRUFF,Mixite,Cu6Bi(AsO4)3(OH)6·3H2O,Arsenates,6
RRUFF,Miyawakiite-(Y),[box]Y4Fe2(Si8O20)(CO3)4(H2O)3,Silicates,7
RRUFF,Moissanite,SiC,Silicates,18
RRUFF,Molybdenite,MoS2,Sulfides,16
RRUFF,Molybdenum,Mo,Other classes,6
RRUFF,Molybdite,MoO3,Oxides / hydroxides,12
RRUFF,Molybdofornacite,CuPb2(MoO4)(AsO4)(OH),Arsenates,24
RRUFF,Molybdomenite,PbSe^4+^O3,Oxides / hydroxides,12
RRUFF,Molybdophyllite,Pb8Mg9[Si10O28(OH)8O2(CO3)3]·H2O,Silicates,8
RRUFF,Monazite-(Ce),Ce(PO4),Phosphates,64
RRUFF,Monazite-(Gd),Gd(PO4),Phosphates,4
RRUFF,Monazite-(La),La(PO4),Phosphates,5
RRUFF,Monetite,Ca(PO3OH),Oxides / hydroxides,7
RRUFF,Montebrasite,LiAl(PO4)(OH),Phosphates,175
RRUFF,Monteregianite-(Y),KNa2YSi8O19·5H2O,Silicates,16
RRUFF,Montgomeryite,Ca4MgAl4(PO4)6(OH)4·12H2O,Phosphates,27
RRUFF,Monticellite,CaMg(SiO4),Silicates,52
RRUFF,Montmorillonite,"(Na,Ca)0.3(Al,Mg)2Si4O10(OH)2·nH2O",Silicates,10
RRUFF,Montroseite,"(V^3+^,Fe^2+^,V^4+^)O(OH)",Oxides / hydroxides,2
RRUFF,Montroydite,HgO,Oxides / hydroxides,12
RRUFF,Mooreite,Mg15(SO4)2(OH)26·8H2O,Sulfates,8
RRUFF,Moorhouseite,Co(SO4)·6H2O,Sulfates,6
RRUFF,Mopungite,NaSb^5+^(OH)6,Oxides / hydroxides,7
RRUFF,Moraesite,Be2(PO4)(OH)·4H2O,Phosphates,16
RRUFF,Mordenite,"(Na2,Ca,K2)4(Al8Si40)O96·28H2O",Silicates,13
RRUFF,Morinite,NaCa2Al2(PO4)2(OH)F4·2H2O,Phosphates,7
RRUFF,Mosandrite-(Ce),Ca2(CaCe)[(H2O)2Ca0.5[box]0.5]Ti(Si2O7)2(OH)2(H2O)2,Silicates,5
RRUFF,Mosesite,(Hg2N)Cl,Halides,6
RRUFF,Mottramite,PbCu(VO4)(OH),Vanadates,20
RRUFF,Motukoreaite,Mg6Al3(OH)18[Na(H2O)6](SO4)2·6H2O,Sulfates,6
RRUFF,Moxuanxueite,NaCa6Zr(Si2O7)2OF3,Silicates,2
RRUFF,Mozartite,CaMn^3+^(SiO4)(OH),Silicates,12
RRUFF,Muirite,"Ba10Ca2Mn^2+^TiSi10O30(OH,Cl,F)10",Silicates,18
RRUFF,Mullite,Al4+2xSi2-2xO10-x(x≈0.4),Silicates,15
RRUFF,Munakataite,Pb2Cu2(Se^4+^O3)(SO4)(OH)4,Sulfates,12
RRUFF,Murdochite,Cu12Pb2O15Cl2,Oxides / hydroxides,12
RRUFF,Murmanite,Na2Ti2Na2Ti2(Si2O7)2O4(H2O)4,Silicates,11
RRUFF,Murphyite,Pb(Te^6+^O4),Oxides / hydroxides,6
RRUFF,Muscovite,KAl2(Si3Al)O10(OH)2,Silicates,111
RRUFF,Mushistonite,Cu^2+^Sn^4+^(OH)6,Oxides / hydroxides,8
RRUFF,Naalasite,NaAl(AsO3OH)2·H2O,Sulfates,3
RRUFF,Nabokoite,Cu7Te^4+^O4(SO4)5·KCl,Sulfates,5
RRUFF,Nacrite,Al2Si2O5(OH)4,Silicates,6
RRUFF,Nadorite,PbSb^3+^O2Cl,Oxides / hydroxides,16
RRUFF,Nagelschmidtite,Ca7(SiO4)2(PO4)2,Silicates,8
RRUFF,Nagyagite,"[Pb3(Pb,Sb)3S6](Au,Te)3",Sulfides,14
RRUFF,Nahcolite,NaH(CO3),Carbonates,6
RRUFF,Nakauriite,Cu8(SO4)4(CO3)(OH)6·48H2O,Carbonates,12
